ID,int_rate
1,13.34506996493207
2,14.168969259378443
3,8.450111028562558
4,15.788157065114106
5,16.87697413399808
6,6.731567402362013
7,12.267542199900767
8,8.857327015969146
9,14.219923899158244
10,20.75404487668803
11,5.610208833248376
12,15.308335079104411
13,14.380344422792929
14,16.971272757027368
15,16.049857602428286
16,10.244587303847148
17,13.351967114370284
18,14.453046075304863
19,9.793376871829828
20,15.738550111003114
21,10.114443760176124
22,17.79474291217458
23,10.13288569344055
24,14.595786414020447
25,12.688367920257468
26,7.73222545222412
27,17.2248075935773
28,18.895096702619526
29,14.787988272957875
30,17.25785704746346
31,9.717156357697661
32,7.7961122938318725
33,11.87035738579038
34,16.265518659429045
35,12.936635089937885
36,13.294768782360121
37,14.023911435463958
38,7.926604816367974
39,10.489144962272691
40,13.301665362643135
41,11.741325265902253
42,17.192669947717405
43,9.3273119872372
44,15.36451338248572
45,13.7114464531169
46,14.063882523586672
47,22.22847131582979
48,17.160577865582265
49,7.163176806500677
50,8.553408005618214
51,11.27131897400754
52,19.294508278243175
53,9.0585149177604
54,8.959462666636464
55,10.513264252678114
56,13.966971821550985
57,7.484552256175583
58,13.980643681611847
59,12.428430423956664
60,10.72273742988793
61,17.061463327701915
62,11.236185678400156
63,17.694149250682248
64,13.588464959387347
65,15.488008813202454
66,10.293538931706015
67,7.2681850352446205
68,6.3495113130147205
69,8.350184190489044
70,15.265603021436908
71,13.26056586811449
72,12.614890508309932
73,10.424525239268757
74,11.469101170658183
75,12.758248090174023
76,16.39085967878279
77,12.50660116751578
78,9.224294976991503
79,9.920719606932954
80,6.95828171723495
81,11.843061235018089
82,10.06903715762526
83,14.075283634722581
84,7.630212430747153
85,15.50981783623236
86,9.401125142564869
87,7.4084572295952436
88,6.4356400662770765
89,6.845784115207778
90,13.054213686337448
91,7.6682260269373925
92,11.32641805883071
93,10.054966502545856
94,8.182102462460186
95,12.721875059642494
96,10.993615265818427
97,7.241309383348349
98,13.984270594817247
99,8.360086572575975
100,7.823138377236547
101,13.799340260287488
102,10.81340647563777
103,8.931928036671165
104,6.610140999427806
105,8.441417781506035
106,18.508945906274345
107,12.80379717868815
108,17.625050349015485
109,8.487793671054938
110,7.178692999655607
111,11.119552949181958
112,11.811156537171586
113,15.835901117650096
114,10.12603845555085
115,12.660433994315683
116,10.091592136728986
117,14.007346177940477
118,6.789432623686714
119,9.09495287418222
120,14.716233594361592
121,14.23246864181453
122,13.45982390445909
123,6.201650251435553
124,12.07311641113691
125,14.769778352063225
126,6.337473071254149
127,6.703075980547424
128,15.220350438299045
129,9.699394794764627
130,8.690948599132389
131,8.896908817558078
132,14.838071735641075
133,8.717908425247789
134,13.086918888405341
135,8.00175167738759
136,16.382496793984384
137,8.590056063352293
138,15.209329107741228
139,9.042106399139916
140,12.108747880058516
141,19.528769473776222
142,12.546564065556566
143,8.4245823985728
144,18.32353069687755
145,11.937558637012012
146,17.92091980544146
147,12.782942749617746
148,9.189688693651632
149,12.859917030805988
150,7.208138561803736
151,11.483438868548893
152,7.981272586016182
153,9.418908862575668
154,6.791397363241148
155,6.46404062022287
156,15.505399601801642
157,7.9349427000723525
158,7.361705230257068
159,9.938054235325916
160,10.183095263201926
161,8.050283177661267
162,9.891331731989697
163,17.654772386574805
164,14.919311107358121
165,7.071314426829798
166,10.994004282827817
167,6.977382003625219
168,10.930411294679159
169,14.742616060103442
170,8.68221892910976
171,15.49079587725408
172,6.567437421780865
173,10.406206776377896
174,9.819166370185217
175,18.04558873308375
176,17.8474666994109
177,6.240869152558536
178,8.77701584299011
179,7.917131038489636
180,10.4510153920077
181,16.42225102186411
182,12.555005569483406
183,13.310428934061974
184,8.553402265625708
185,8.649572834694995
186,16.04707149899943
187,12.494165831745837
188,15.969962711548023
189,8.309351423076203
190,12.37136885051521
191,9.168402250026386
192,10.351714164298777
193,9.434289809655661
194,7.308371033070853
195,7.764679775815544
196,11.982532504757975
197,10.813062801026776
198,14.29835297821593
199,10.726945878654945
200,10.796424218068168
201,14.514766922598847
202,15.15726265353846
203,11.265761332238414
204,13.89425655000944
205,9.16888906717965
206,7.942804652618572
207,10.210295209405894
208,18.433566077599778
209,9.422718925407798
210,12.559252999020673
211,15.569778989331935
212,6.420660403665042
213,10.926550111525254
214,9.34737787467558
215,9.810428041155744
216,8.347241407052012
217,6.72940338463147
218,8.223272936290435
219,11.122143169647098
220,9.387226298798394
221,13.837451994701901
222,15.977353805980494
223,7.035387689219846
224,10.149612846896515
225,18.614615937495337
226,9.093751397077805
227,19.543280110386018
228,11.938367335614695
229,18.44334741678809
230,10.44378347223018
231,8.243897534210054
232,12.749118916376881
233,7.116681173348634
234,13.49150071798544
235,8.314956258241418
236,16.398480636343564
237,9.897339956548231
238,12.426345264264958
239,11.297199130169089
240,6.94934645362346
241,8.715581396032283
242,13.984956303238276
243,7.471050325636789
244,21.76766495589006
245,18.16695151432467
246,19.063152309325577
247,13.439857500029333
248,16.232596699426185
249,11.86361185534865
250,13.209910615041046
251,9.665220090370859
252,8.896895059828063
253,9.488884384404026
254,12.461502835688963
255,15.130391299631443
256,8.345201652910582
257,15.140672589326153
258,14.975112623336841
259,7.713859315045082
260,14.646494615092342
261,16.191469462750607
262,9.587030526286803
263,9.432173748077068
264,10.550083493090323
265,8.040911619119814
266,13.93153444247732
267,11.341668410373977
268,16.848064540586936
269,11.408106557598183
270,11.951595192365273
271,5.906701451606286
272,6.902209521433446
273,14.833873096290853
274,11.419812789441394
275,15.025493873825079
276,10.864186093568064
277,11.218321741898693
278,12.607423782091828
279,7.049512299056751
280,14.195452168569233
281,14.118736647641683
282,9.969103608793015
283,8.360443343699268
284,8.086942596245336
285,8.203793727405243
286,7.943904341051739
287,11.572635051301168
288,12.9295614789661
289,10.94017223492805
290,7.220110715923643
291,8.120200310064773
292,6.836747539998221
293,8.923599752781056
294,7.000897065444261
295,14.687270912767103
296,7.73629449508477
297,12.973893007830185
298,7.556934640231783
299,14.538944671650272
300,9.769019910930423
301,13.290042793168823
302,8.652820735716338
303,7.36893910736908
304,14.32129748723061
305,10.845723660512647
306,10.503695199745232
307,6.932432284828227
308,6.956861709198947
309,10.912951635469176
310,9.45520844881846
311,13.265887680229946
312,6.466405731487851
313,14.979634943792865
314,11.241219145577572
315,9.424103429135528
316,8.626083712075408
317,12.58029096533007
318,10.289447561887117
319,8.273573133563755
320,13.604922216776094
321,16.971426687667822
322,14.954608056723961
323,13.193933361568332
324,18.920493880722294
325,10.62680921938048
326,13.549928730130631
327,10.802476763314226
328,7.80547334861082
329,10.041828960012275
330,9.762728682242471
331,15.028713779133748
332,13.181149175090008
333,13.558339130204423
334,8.45913323698778
335,12.287070418233634
336,8.953925010295656
337,13.67553984870914
338,15.683586669976625
339,6.661841810087471
340,6.604490057278561
341,15.958280847388496
342,8.779429835492742
343,6.933160415690249
344,8.888507100226303
345,13.367418940171488
346,9.855161036523992
347,11.979351405247847
348,9.192151108447739
349,11.743478738211314
350,12.193060711048469
351,6.701023911262698
352,18.2462509628951
353,11.190526817829754
354,15.446817116930868
355,13.260736946624725
356,12.047860062127425
357,13.644395150162504
358,12.384829561076884
359,17.49663508567328
360,16.06497552755862
361,8.389707966733114
362,13.319823646583417
363,15.538678487194778
364,10.140859457105973
365,7.459885658683242
366,11.197054484328023
367,8.275649723034944
368,12.465993493861356
369,11.10873057299476
370,6.726970451657088
371,12.079733280465291
372,12.89198182390515
373,12.23193683391699
374,14.775689578274838
375,18.069881357773642
376,17.438660524081982
377,15.408346805510675
378,9.92772324916505
379,13.288600840395352
380,8.345666942427274
381,17.468158411740237
382,7.125074486059206
383,9.529930163741746
384,14.032665771494576
385,18.52322920053307
386,13.133619053628905
387,12.979673103686087
388,13.271914647925337
389,13.604958164500333
390,8.114841873493683
391,10.36730264715632
392,8.85680777924247
393,7.501741085818696
394,7.887708054488379
395,8.506776836737636
396,13.90559451893734
397,9.670499183739272
398,11.605438862109585
399,8.359932120064954
400,10.766580982237784
401,11.276570960653197
402,10.72650836246322
403,9.080971063351596
404,16.75936360504674
405,8.350923049114733
406,10.493268184536836
407,12.447515929564725
408,13.528294419486697
409,16.65303633334668
410,12.84483139655101
411,12.55939322744267
412,7.341315556501081
413,9.257172795778343
414,10.0226791077532
415,6.696848606026162
416,9.562037759235897
417,9.963572227148598
418,9.088684749408815
419,14.458074950504765
420,8.046514421263288
421,13.237211147616824
422,13.966112533216261
423,7.134320735698921
424,16.40696536903494
425,6.567089056471303
426,10.129774018364971
427,14.4296173358074
428,7.492231183166098
429,9.413418423811017
430,11.40315567761391
431,8.546307025177637
432,8.335715452654998
433,7.747099524719899
434,8.408071579055026
435,13.864586356121585
436,9.905749838403969
437,8.198112544488142
438,6.782694169374536
439,13.437063761498962
440,16.62855807937172
441,16.73375951296686
